	label	cluster	numCommits	binFiles	imgFilePct	textFiles	textLines	cLinePct	c-plus-plusLinePct	configurationLinePct	dataLinePct	datascienceLinePct	goLinePct	interfaceLinePct	javascriptLinePct	jsonLinePct	latexLinePct	lockLinePct	localizationLinePct	markdownLinePct	sqlLinePct	swiftLinePct	txtLinePct	yarnLinePct
422d15918cee5b958b39c3a2e9100438f1d69464		6	2095	0	0.0	4	86	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
08ea8c5ad2aae560c04d262b652cefa4269b19d4		6	2095	0	0.0	4	141	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
953128b469f24be0c130670b311b47413d0a91d2		6	2095	0	0.0	3	70	1.42	98.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
462185e8181b9470c49d648b0aca27cc16d843d2		6	2095	0	0.0	5	137	0.0	62.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1932f85b53430e47d9741176c13f0caf2a7d7046		6	2095	0	0.0	3	124	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0099911ace631789ab8a2294710b9fd57af1c478		6	2095	0	0.0	3	87	0.0	98.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14	0.0	0.0	0.0	0.0
771f20b595ec081c128e3b99ec3794eff11a58a5		6	2095	0	0.0	7	105	0.95	99.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0f4b53e9a014788a0d24658044c34f072ec7214b		6	2095	0	0.0	5	115	0.0	53.91	0.0	0.0	0.0	0.0	0.0	0.0	44.34	0.0	0.0	0.0	1.73	0.0	0.0	0.0	0.0
2ca23b224749ecf709359f04296dfee1f8c5a6d9		6	2095	0	0.0	4	4703	0.0	0.87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
280255e64dd918e644d976a7758ef110d2ab76c8		6	2095	0	0.0	1	239	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c20e544867f97ff6e6777e6fc8a925560ab4aa94		6	2095	0	0.0	5	62	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
602f8768013689dbcddbd35c8e76f468d3af4b07		6	2095	0	0.0	3	94	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1e44169f0e0c334a86b14a22ebc8fec45cec7354		6	2095	0	0.0	1	71	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7e86e85b6e30ddb6c4b0114c820c3cf4178e5a0d		6	2095	0	0.0	2	62	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47fef3f97d1b0b79195b472a6d05e90b502a270c		6	2095	0	0.0	14	1296	0.0	99.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4740fe8212da21e86664355b4c6d0d7d838e4382		6	2095	0	0.0	1	66	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40a45fc686ad8fbbf92638e3720f21aac3b9722b		6	2095	11	0.0	16	144	0.0	79.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.13	0.0	0.0	0.0	0.0
00a027a1a8091f23f519b181de40fdf7eb09371d		7	5724	0	0.0	1	17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0
15b47357b4a0a5df9d5cc0494c362a8f6fa39a04		7	5724	0	0.0	1	20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0
40156625f9924cc3432ca5806459ede23f148f33		7	5724	0	0.0	1	27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0
82e610f6058a1d538447f0e63b970316a4fd6204		7	5724	0	0.0	1	24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0
102138717914786f13a92fd198a63d9c4c246586		7	5724	0	0.0	2	45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.44	0.0	0.0	0.0	95.55	0.0	0.0	0.0	0.0
89cc25c528756cf63d900f95ae7afdccd1ee08ea		7	5724	0	0.0	1	31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0
b9dbc1949f041911090e4f92f67a903df9afad9b		7	5724	0	0.0	2	52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0
76a8b042e3721b9d8df98f6a955a0639c958e58b		7	5724	0	0.0	1	17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0
cab338e26d0de2203348cd1e1544c2ced8487993		7	5724	0	0.0	1	95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0
9d088239ea1bc4dbc2710292a1185f84b873602a		7	5724	0	0.0	4	32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.12	0.0	75.0	0.0	0.0	0.0	0.0
b8b0b0caf0de545682b7483edd9087d86fa41bd6		7	5724	1	50.0	1	68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0
86a899d16f1ec9174095c9fe70ce9f5adfc0a096		7	5724	0	0.0	1	35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0
b94ba5a9e25503e2e3906f93b5f5f0c3b22f1b52		7	5724	0	0.0	1	17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0
24cd875c2da23aff17b5921e54746f478c356cb3		7	5724	0	0.0	5	98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.34	0.0	0.0	0.0	5.1
4d645ab07bec04bcde3141f1fcda80991bbb437f		7	5724	0	0.0	1	17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0
9dd2740b72c63fe444370a8c63c3f7a7712ee64e		7	5724	0	0.0	1	40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0
2251df7f6106025fb9ef49b6bd803d3b35865679		7	5724	0	0.0	1	32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0
b36b9acd4e3a0b3d4035df65e24f69debdd7c1ab		7	5724	0	0.0	1	176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0
2653882e93b320368f2faf60896f542fa0b01ff7		7	5724	0	0.0	2	50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0
26ffac8e8636d3f70bc2739e7fa5d4b00b7d2abe		7	5724	0	0.0	1	77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0
794b451327a3cecee9025664e36f880898c550f0		8	963	1	0.0	8	2313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.91	91.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6598071f8183f5abade81899125de9e3be70e6de		8	963	0	0.0	7	8745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	99.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d753fbcb9bf389a0d37e9243061c9f1b64c62632		8	963	0	0.0	11	14577	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.13	99.77	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0
1158266175d19974432d0fc15f7aa2e660c1e01e		8	963	3	44.44	6	5907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.28	97.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9c890df6745b999b64323ecfc5dcc6955d52109b		8	963	0	0.0	15	19414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26	99.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6fecb150d6f2bb36d3f1b7b9095cac428df2ce5a		8	963	0	0.0	38	6367	0.0	0.0	1.49	0.0	0.0	0.45	0.0	0.29	82.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.63
b9318560a7358847193ef5959c38c967999c7a71		8	963	4	4.76	38	104081	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.21	87.96	0.0	11.64	0.0	0.06	0.0	0.0	0.0	0.0
944467a046c25a1112312ae81b5e5a1d07bba5b1		8	963	3	9.37	29	31637	0.0	0.0	0.0	0.0	0.0	0.0	0.24	1.05	62.06	0.0	36.1	0.0	0.21	0.0	0.0	0.0	0.0
4c9d9a6a3f6d5216adfd010c3e0ffe14c08206d4		8	963	0	0.0	21	6702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.07	90.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9939fbbdf33746e1210bd15a7f148e8b6f69e70f		8	963	0	0.0	46	189612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38	99.61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fdfe6305f568c9e7b46a0e00ade5251a191bc7a9		8	963	0	0.0	6	24185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12	98.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b2f1af6e8774fd304da04543f21fbfdd85ddacd1		8	963	0	0.0	8	3349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.06	97.93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8a1af5315000d0cd7e633f9140e0de555f28de3b		8	963	0	0.0	14	9282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.37	97.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6f774fe52f5b35a00d6397511469b6da9c5c69e5		8	963	8	12.38	97	9710	0.0	0.0	0.0	0.0	0.0	0.0	0.16	15.73	56.88	0.0	22.37	0.0	3.41	0.0	0.0	0.0	0.0
dd5dd87b26d99fe3ecc3134e3b57b233876a2a97		8	963	0	0.0	18	262107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d9b05cf9f2bec327da9ac1365cd03f22efdf61e4		8	963	0	0.0	30	3604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.43	62.06	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0
a12360e22a280d50070998efa632f1ba205ad93e		8	963	0	0.0	8	6025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	95.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ab90f8bd41511410a22464d1543933c9332bd369		8	963	0	0.0	21	25088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.69	90.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ed8b7288ddc788121d3f42155d80129109e58151		8	963	1	0.0	12	2460	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.54	87.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11b7146812e058c16ec64369aeec064adc6d214c		8	963	0	0.0	12	42627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11	99.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8d2687a1e2376e09b52c63b810a2998b01105431		9	4557	0	0.0	1	6	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b020767a1ae26d97a76e47992305e2e589ae50e9		9	4557	0	0.0	3	15	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4c8e42c9d3b0736ba50028e92279b5a0d113e9b9		9	4557	0	0.0	2	8	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f5b8f3d41b533d51eb81e895ed9b6aa31d7aaaef		9	4557	0	0.0	3	11	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27782bbadec13482311754457e6e913fab076f8a		9	4557	0	0.0	1	43	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d28faa3ebf6a4c4d553740e672ba4af1d28ae18f		9	4557	0	0.0	1	11	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ffab36c7d8d44f0bdb3ac4389d9053519feae9cd		9	4557	0	0.0	1	33	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5440d103dc5d1febeb4289f55c03220e5bf1f699		9	4557	0	0.0	1	44	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9e9bd3555789f069b6cb1950fe329d307f951eab		9	4557	0	0.0	1	5	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9d91383bc10a1dd113dd9e0d96360632245dd30f		9	4557	0	0.0	6	27	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b466f48b699051532ebce92f37c342726ffd4ecb		9	4557	0	0.0	6	13	0.0	0.0	0.0	0.0	0.0	69.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9d86a49a7327199c01977f3372c8adf748252c32		9	4557	0	0.0	10	22	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58effeb1b3246cbeb3c80e70477dfd8f5f64974f		9	4557	0	0.0	5	13	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55c1c220d07c37610c9aa61c583eccb3c8e3829e		9	4557	0	0.0	3	11	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51e7968b8b2f80696a6900de1560dd2413d2f31c		9	4557	0	0.0	2	19	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3c5329599c6a07176fb80848f8592c5f90944a31		9	4557	0	0.0	4	38	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
04c0f7e15c03dc1ff9b809c93a7c55c9b5174db6		9	4557	0	0.0	1	18	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0edcbc695e3e80d2f417467905621505f9971b4f		9	4557	0	0.0	1	31	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
92a0ae71e5714c43bfdf56bd445800f4e5e8fc1f		9	4557	0	0.0	3	18	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
155795be99f232a583696b21ce294b77f0bdffc1		9	4557	0	0.0	2	54	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f2647cc0e997198d7ac7f3fe3d843e941b57dda8		10	3914	0	0.0	2	69	91.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4ca4c1a32f9cecddddbb6a02e9f56be4ccac190f		10	3914	0	0.0	16	68	95.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
805ab79c9a1e45ddce0994a441403b23c2c11fb3		10	3914	0	0.0	7	41	26.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
108960148ba8dd319a0b656158b8c7897fcf3307		10	3914	0	0.0	2	27	85.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cef96142642ba6aee15671c0d48f9c7b52c1f0e1		10	3914	0	0.0	3	138	78.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11de890bdf5d91179cd9f75062e27a89a5f9fffb		10	3914	0	0.0	4	36	66.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46cb8b16d2ce0d0fb115910ffb3d225f82119990		10	3914	0	0.0	3	14	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0ef938685b5c079a6f5a98daf0e3865d718d817b		10	3914	0	0.0	1	9	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
124594da8eda8d7ed11c5f064d759732b20b0030		10	3914	0	0.0	5	179	39.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7437c9ce13be2b204584946f150aa3a8b51a1c1a		10	3914	0	0.0	4	134	44.77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
329cd3014e3af07d1be0eceb74b1b21c44891051		10	3914	0	0.0	2	36	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9fee0f8db5def3d119a38845111724f436fcfe2e		10	3914	0	0.0	2	9	66.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23b3eea9a78a216fe6c031cee41b66b4aaf930da		10	3914	0	0.0	2	23	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c1c639a9665335a53cb48e17f369b2ad848b9953		10	3914	0	0.0	1	41	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1b047c45882bf8075784105a0ef048c55ff5c41e		10	3914	0	0.0	3	17	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b70cd890e375e904b7f36b3d959e5656f5a5cbcd		10	3914	0	0.0	2	17	82.35	17.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75c15c8c697eba656e333612821d44cdd46134fe		10	3914	0	0.0	3	18	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0b553c780c6fd70e315debbd7f0356a5f1e81448		10	3914	0	0.0	2	9	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12e8079011ce231dacd0ba118b847311e87766fc		10	3914	0	0.0	9	23	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e475847f950e04d85f72fed7d48a28915b48abc8		10	3914	0	0.0	3	27	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61b07f594a47611a39698038a513dba29bb5510e		11	4279	1	3.03	32	513	0.0	0.0	0.0	0.0	0.0	0.0	3.5	2.92	0.0	0.0	0.0	0.0	0.0	0.97	0.0	0.0	0.0
e010e0f9dd91215a0a7d5cd3457bcf2fea344c8d		11	4279	0	0.0	13	97	0.0	0.0	0.0	0.0	0.0	0.0	49.48	40.2	1.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f9413da8cbd4191771f84ac31915e4a189f812f3		11	4279	0	0.0	4	98	0.0	0.0	0.0	0.0	0.0	0.0	33.67	66.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63424161f9461400022b01b3f7c48f228aefa8ae		11	4279	0	0.0	2	18	0.0	0.0	0.0	0.0	0.0	0.0	44.44	55.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8945a969906b608b8669c494988c8d042d5edc3f		11	4279	0	0.0	5	41	0.0	0.0	0.0	0.0	0.0	0.0	90.24	9.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
00e8684d06b241e996489feb72ca082c0150b235		11	4279	0	0.0	4	56	0.0	0.0	0.0	0.0	0.0	0.0	21.42	32.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1b9711e6bfe465b8290b133cb33722c410c133ed		11	4279	1	12.5	7	69	0.0	0.0	0.0	0.0	0.0	0.0	30.43	63.76	5.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e825c35376fe06c37c01636c02d0e53203623931		11	4279	0	0.0	6	118	0.0	0.0	0.0	0.0	0.0	0.0	55.08	44.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36aaf1b7d42f3d4e535f06425b38676cb395fee3		11	4279	0	0.0	3	135	0.0	0.0	0.0	0.0	0.0	0.0	42.22	57.77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8e9cb3acad2f5ff9507f3571e6aa0ffd9cfabd45		11	4279	0	0.0	6	46	0.0	0.0	0.0	0.0	0.0	0.0	43.47	50.0	6.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0972944e03a12e72da7b80254be2ed14c590de43		11	4279	0	8.33	12	201	0.0	0.0	0.0	0.0	0.0	0.0	22.88	75.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bb1121005a24788124e4a647c4310be1817537d6		11	4279	0	0.0	3	39	0.0	0.0	0.0	0.0	0.0	0.0	25.64	74.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eb0ed34073594131aae881dd35a1630529820373		11	4279	0	0.0	7	43	0.0	0.0	0.0	0.0	0.0	0.0	67.44	32.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b6f5dcfe2d00826fe41973cec94aa1fd99be9121		11	4279	0	0.0	2	49	0.0	0.0	0.0	0.0	0.0	0.0	87.75	12.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
583e12903b31c6a0e264a5c107342cb6d07ad3ed		11	4279	0	0.0	7	54	0.0	0.0	0.0	0.0	0.0	0.0	20.37	40.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8bec69986c9379ddaf39ee6ab25038e4e10be9ee		11	4279	0	0.0	2	38	0.0	0.0	0.0	0.0	0.0	0.0	13.15	86.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7ee5ec83307d1c80c0ff9a05fadcfd249e4a2092		11	4279	0	0.0	4	39	0.0	0.0	0.0	0.0	0.0	0.0	12.82	87.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aa3244eedf9c0608cb572bb1737aa2ed3a5cbd93		11	4279	0	0.0	7	46	0.0	0.0	0.0	0.0	0.0	0.0	67.39	32.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ee301685add9bd9f23d9b0d64c43bff87a52732b		11	4279	0	0.0	7	86	0.0	0.0	0.0	0.0	0.0	0.0	13.95	65.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f440e178dd423632bffe840dbdb4a841e888a139		11	4279	0	0.0	8	90	0.0	0.0	0.0	0.0	0.0	0.0	18.88	81.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71ed3e4bf44e47498e9b2722e404a696ec90e372		12	43434	0	0.0	4	30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c806011f17a971ceb5f830ae7626b9de976f6218		12	43434	0	0.0	2	20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
d5b2651806419540f8bf746c201fd94ad2085c0a		12	43434	0	0.0	3	30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a7ee87c15c9e44efafe00e43ec55cb6ad52a4b8d		12	43434	0	0.0	3	56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e9c018663de3f382069af4340f7bd07cb1e6418c		12	43434	0	0.0	1	63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
405df95df6480b587e0ce53fd8b853d3f1a1301d		12	43434	0	0.0	1	29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d26a6305d6c42310c78b42b472a6b68aec9fd865		12	43434	0	0.0	3	20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aa5f4bb846dd9b2800936cf0837507be8c99de65		12	43434	0	0.0	4	45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
