	label	cluster	numCommits	binFiles	imgFilePct	textFiles	textLines	cLinePct	c-plus-plusLinePct	dataLinePct	goLinePct	interfaceLinePct	javascriptLinePct	jsonLinePct	latexLinePct	lockLinePct	localizationLinePct	markdownLinePct	pydataLinePct	pythonLinePct	rpm-packageLinePct	rustLinePct	shellLinePct	solidityLinePct	swiftLinePct	txtLinePct	yarnLinePct
a854ba2454386d8be8e23aa13cdff6ce1d37e0b5	Interface	26	4095	0	0	4	209	0	0	0	0	34.92	65.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f8fd5bb76fee4b61679c292efe23bd627bfd5b57	Interface	36	5890	0	0	4	11	0	0	0	0	72.72	27.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b48f3cc89d64b84edda8fb5faadf888d5d0d14eb	Interface	26	4095	0	0	11	45	0	0	0	0	77.77	22.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ad7dfa95034626524e06821cf5c9c3741fa030a	Interface	26	4095	0	0	4	53	0	0	0	0	81.13	18.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16fb84e4ffcd2dce506138f91a092cbd9fa3f772	Interface	26	4095	0	0	5	62	0	0	0	0	82.25	17.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a5dcd8290a2bb4f61c1bab9d6162747e501b025d	Interface	36	5890	0	0	2	43	0	0	0	0	93.02	6.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d58b794cba8c12fe719779e82d33bb273e1b5fa7	Interface	36	5890	0	0	2	34	0	0	0	0	94.11	5.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62537656e484bc6f2e5b25995aada8db87c14c71	Interface	36	5890	0	0	3	23	0	0	0	0	86.95	0	0	0	0	0	0	0	13.04	0	0	0	0	0	0	0
13e7b0bb6e1eec2d7c75fc02070454194dbea770	Interface	24	1922	0	0	17	237	0	0	0	0	94.09	0	0	0	0	0	0	0	5.9	0	0	0	0	0	0	0
5bac951c6674695f002db0c87526d04ce89fa779	Interface	26	4095	0	0	7	113	0	0	0	0	34.51	59.29	6.19	0	0	0	0	0	0	0	0	0	0	0	0	0
a021fb3f13fc5485e06484b1185b488e159fac39	Interface	26	4095	0	0	7	124	0	0	0	0	33.87	66.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ed055034e3f0ce259dd9a9d8681647c0de225fae	Interface	26	4095	0	0	4	29	0	0	0	0	48.27	51.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ff34e263efdf4fe55522002007decbb30c164e1f	Interface	26	4095	0	0	2	45	0	0	0	0	51.11	48.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7735fd0ea58755b416ea0ca50fa02bc12891fb87	Interface	36	5890	0	0	4	23	0	0	0	0	60.86	39.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8efbe74e51f99f4b4960b39cc10ebea107057f8a	Interface	36	5890	0	0	3	11	0	0	0	0	63.63	36.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01655c883ac21aa3417e574ce4acf46107d847b0	Interface	36	5890	0	0	4	33	0	0	0	0	84.84	15.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
